Online boarding,Inflight wifi service,Business Travel,Inflight entertainment,Loyal Customer,Checkin service,Age,Flight Distance,Seat comfort,Class
4,4,1,4,1,4,32,3205,4,3
5,4,1,5,1,3,21,1118,5,3
4,4,1,4,1,1,22,2497,4,3
4,1,0,4,1,4,54,1452,4,1
4,4,1,1,0,4,20,1153,1,1
3,2,0,1,1,4,28,442,1,1
4,4,1,2,0,3,13,669,2,1
5,1,1,4,1,5,41,164,5,3
4,5,1,5,1,5,44,1438,4,3
3,2,1,2,1,3,70,2120,3,3
2,2,1,4,0,5,28,646,4,3
2,3,1,2,1,4,16,2655,2,3
4,2,1,4,1,4,37,1626,5,3
1,1,1,1,1,3,38,794,1,1
4,5,1,4,1,4,48,3354,4,3
5,5,1,4,1,5,54,1487,4,3
4,4,0,3,1,5,12,580,3,2
3,3,0,5,1,3,15,401,5,1
4,2,1,5,1,2,45,3563,2,3
2,2,0,2,1,5,69,373,2,1
4,4,1,4,1,4,36,3846,4,3
3,3,0,4,0,3,61,1303,4,1
1,1,1,5,0,2,25,550,5,1
5,5,1,5,1,3,43,2795,5,3
4,4,1,5,0,5,27,192,1,3
5,5,0,4,1,4,15,386,4,1
5,5,1,5,1,4,33,1440,5,3
3,3,0,5,1,4,21,235,3,1
5,2,1,5,1,5,32,2613,5,3
2,3,1,2,0,4,21,427,5,1
2,2,1,2,1,4,16,359,2,3
4,1,1,4,1,4,51,3429,5,3
3,3,1,4,0,5,28,2409,3,1
2,2,1,4,1,2,44,1549,1,3
4,4,1,5,1,5,29,1988,5,3
4,1,1,4,1,2,45,1056,5,3
4,4,1,4,1,1,60,1833,5,3
0,0,1,4,0,1,24,488,4,3
1,2,0,1,1,1,7,125,1,1
2,2,1,2,1,2,44,1755,2,3
3,3,1,3,1,2,53,1050,3,3
3,2,0,5,1,3,48,571,3,1
4,1,1,1,1,4,34,3951,3,3
3,3,1,4,0,2,45,589,2,1
2,2,0,1,1,3,22,1303,1,1
1,1,1,4,1,1,48,2329,1,1
5,1,1,5,1,4,55,1188,5,3
4,4,1,4,1,2,35,2746,4,3
3,1,1,1,1,2,37,1488,2,3
4,4,1,4,1,3,17,2535,4,3
3,3,1,3,1,4,47,1504,4,3
5,4,1,4,1,3,42,403,2,2
2,2,0,2,1,2,12,1034,2,1
1,1,0,5,1,3,55,89,5,1
3,2,1,3,1,2,51,140,3,3
5,4,1,5,1,3,33,2724,5,3
5,5,1,5,0,5,26,295,5,3
5,2,1,2,1,4,49,460,4,3
2,4,0,3,1,2,65,2614,2,1
4,2,0,5,1,3,52,937,5,1
1,2,0,4,1,1,17,239,1,1
5,5,1,3,0,3,22,397,5,1
3,3,1,2,0,2,32,746,2,1
1,1,0,5,1,4,19,1846,2,1
5,2,1,5,1,3,55,3611,4,3
4,2,1,5,1,4,47,550,5,3
4,4,0,5,1,3,34,845,5,2
4,4,1,4,1,5,45,550,4,1
3,3,1,3,1,2,22,3580,3,3
4,2,1,3,1,3,39,530,5,3
1,4,1,4,1,4,46,230,1,1
5,2,1,5,1,5,38,3402,5,3
2,2,1,2,0,4,32,419,2,3
2,2,1,1,0,5,21,337,1,1
3,3,1,3,1,1,19,327,2,1
4,4,1,4,1,3,24,343,3,1
3,5,1,5,1,1,60,1195,4,1
3,3,1,3,0,2,18,636,3,1
3,4,1,2,0,4,23,1087,2,1
5,3,1,5,1,3,63,3472,1,3
2,2,0,4,1,3,57,224,4,1
3,3,1,3,1,1,26,1501,2,1
0,0,1,5,1,4,34,199,5,1
4,1,0,4,1,3,57,456,4,3
3,3,1,5,0,3,26,271,5,3
2,2,0,4,1,1,15,259,4,2
2,3,0,3,1,1,55,280,2,3
5,4,0,1,1,1,48,333,5,1
5,0,1,5,1,3,43,3146,4,3
5,2,0,4,1,3,51,920,4,1
3,1,1,4,1,4,50,2176,5,3
4,0,1,2,1,3,39,280,5,3
5,5,1,5,1,1,52,116,5,1
4,1,1,4,1,4,56,3853,4,3
4,2,1,2,1,3,35,1908,3,3
3,3,1,4,0,2,46,406,2,1
4,1,1,1,1,1,57,1956,3,3
5,0,0,1,1,4,47,683,4,1
1,1,1,5,1,4,37,3864,4,3
2,2,0,1,1,3,33,460,1,1
5,3,1,4,1,1,68,605,5,3
4,4,0,1,1,3,23,569,1,1
3,3,1,3,1,4,43,795,4,3
1,1,0,4,1,5,30,2279,4,1
4,3,0,5,1,4,45,1005,4,1
3,3,1,1,0,4,28,696,1,1
1,1,1,3,0,3,66,342,1,1
5,2,1,4,1,4,47,528,4,3
2,2,1,3,0,5,29,929,3,3
4,4,1,2,0,4,25,170,2,1
5,2,1,5,1,4,43,2536,4,3
5,3,1,4,1,5,54,1972,5,3
4,1,1,4,1,4,39,1810,5,3
5,5,1,5,1,1,53,872,1,1
3,3,1,3,1,3,48,888,4,3
4,4,1,4,1,1,21,895,5,1
2,2,1,1,0,4,20,526,1,1
4,5,1,4,1,5,44,373,4,3
4,4,0,4,1,4,41,1189,4,1
4,1,1,5,1,5,39,861,4,3
4,4,0,3,1,3,25,1089,3,1
4,4,1,5,1,3,52,3382,5,3
0,2,0,2,1,3,10,248,5,1
4,4,1,4,1,4,44,762,5,3
4,5,1,5,1,5,51,1060,4,1
4,1,1,5,1,5,36,2329,5,3
4,4,1,4,1,3,22,3871,4,3
2,0,1,2,1,5,33,3871,2,3
4,2,1,5,1,4,36,1714,5,3
1,1,0,1,1,1,54,236,1,2
4,1,1,3,1,4,46,308,4,1
5,5,1,4,1,5,52,356,5,3
5,1,1,4,1,5,38,2218,5,3
4,4,0,2,1,3,54,639,4,1
3,3,1,4,0,4,33,359,4,3
5,5,1,4,1,5,48,3489,5,3
3,3,1,4,0,5,38,349,4,3
4,3,1,3,1,1,57,213,4,2
1,2,1,4,1,4,53,421,5,3
5,5,0,3,1,3,13,173,3,1
3,1,1,2,1,4,46,1346,3,1
4,4,1,2,0,1,38,101,5,1
1,1,1,3,0,4,35,304,3,1
3,2,1,2,1,4,33,2338,2,2
3,3,1,3,1,3,22,1605,3,3
2,5,1,2,1,3,32,1670,2,3
1,5,1,4,1,1,58,461,3,3
5,2,1,5,1,4,58,2475,4,3
3,3,0,5,1,3,64,581,2,2
4,5,1,4,1,3,54,3252,5,3
5,4,1,4,1,1,53,258,2,1
2,2,1,5,0,2,20,106,5,2
3,3,1,3,1,3,34,775,3,1
2,2,1,2,0,5,20,373,2,1
2,2,0,1,1,1,41,1117,1,2
3,3,0,4,1,3,36,948,4,1
3,3,1,3,1,4,52,2363,3,3
5,3,1,4,1,4,48,920,4,3
5,0,1,3,1,4,36,3233,1,3
5,1,1,5,1,5,42,2154,4,3
4,4,0,1,1,3,66,247,1,1
5,3,1,5,1,2,21,693,5,3
4,4,1,1,0,4,29,980,1,3
5,4,1,4,1,5,50,929,4,3
4,5,1,5,1,4,51,2462,5,3
5,2,1,4,0,5,32,772,5,1
5,5,1,3,1,4,53,570,4,3
4,4,1,4,1,3,35,2106,3,3
3,3,1,3,1,1,40,1123,3,1
5,5,1,5,1,1,33,237,5,1
3,1,1,2,1,3,37,2762,3,3
2,2,0,2,1,5,9,657,2,1
4,5,1,5,1,5,55,1725,4,3
4,2,1,2,1,1,54,1524,3,3
4,5,0,2,1,4,14,1999,2,1
2,3,1,3,1,4,77,3708,2,3
4,2,1,4,1,3,28,762,4,3
1,1,0,2,1,3,41,783,2,1
4,3,0,4,1,3,70,1750,4,1
4,1,1,4,1,4,67,432,4,3
3,3,1,4,0,3,42,296,4,3
3,3,0,5,1,3,30,342,4,1
3,3,1,1,0,3,36,937,2,3
3,0,0,4,1,3,69,1242,5,3
1,3,0,2,1,1,63,1069,2,1
2,2,1,3,0,5,27,991,3,3
2,2,1,2,1,4,37,106,2,1
2,2,0,3,1,3,7,255,3,1
4,4,1,2,0,1,22,628,2,1
4,4,1,5,0,1,37,850,5,1
3,3,1,3,1,3,58,624,3,1
1,1,1,1,0,4,30,883,1,3
3,3,0,5,1,2,21,762,3,1
5,1,1,4,1,3,51,1972,5,3
2,2,0,1,1,4,52,255,1,1
5,5,1,4,1,4,37,1846,5,3
5,5,1,5,1,4,42,2149,3,1
2,2,1,2,1,4,25,632,3,1
2,2,0,4,1,1,17,802,4,1
5,3,0,4,1,5,56,349,5,1
4,5,1,5,1,4,47,201,3,2
4,4,1,5,1,4,58,226,5,3
1,1,0,1,1,3,63,1491,1,1
4,4,1,3,0,5,41,1001,3,3
4,2,0,3,1,5,42,162,5,1
5,2,1,2,1,5,54,1855,5,3
5,2,1,5,1,3,32,853,5,3
4,1,1,1,1,3,77,1512,4,3
3,3,1,3,0,3,10,1399,3,1
2,2,0,1,1,5,47,412,1,2
5,3,1,4,1,4,57,1769,4,3
3,3,1,1,0,3,27,895,1,3
1,2,0,4,1,4,16,802,4,1
4,5,1,5,1,1,22,420,5,3
4,3,1,4,1,5,50,383,4,3
5,0,1,1,1,3,48,3469,5,3
4,2,1,3,1,5,44,1849,4,3
5,1,1,4,1,4,53,102,5,3
3,3,1,1,0,5,28,972,1,3
1,1,0,1,1,3,68,913,5,1
3,3,0,4,1,4,35,1471,4,1
4,5,1,4,1,4,58,853,5,3
4,5,1,4,1,4,42,1915,5,3
5,3,1,4,1,4,53,667,4,3
2,3,1,3,1,5,40,177,3,1
3,3,0,1,1,1,35,1222,1,1
4,2,0,3,1,4,48,925,4,1
5,1,1,4,1,4,25,2365,4,3
2,2,1,2,1,4,33,192,2,1
4,4,1,4,1,3,48,376,4,2
5,5,0,4,1,4,44,834,4,1
2,2,0,2,1,4,36,1919,2,2
4,5,1,4,1,3,50,1965,4,3
1,4,1,4,1,4,45,748,3,1
4,3,1,4,1,4,40,1491,4,3
4,5,1,5,1,4,37,223,5,3
5,5,1,3,0,4,25,240,3,3
1,1,1,1,1,4,36,73,1,2
4,4,0,3,1,1,14,599,3,1
0,4,0,4,1,5,51,235,4,1
4,4,1,4,1,1,59,844,4,1
2,1,0,5,1,4,23,442,5,1
4,4,1,4,1,5,50,109,4,1
3,3,0,2,1,2,36,987,3,3
4,4,1,4,1,4,42,1833,5,3
5,4,1,4,1,4,55,447,5,3
1,1,0,4,1,4,23,728,4,3
4,4,0,5,1,4,11,994,5,1
1,1,0,3,1,2,32,1072,3,1
5,4,1,3,1,5,51,2475,5,3
3,3,0,3,1,4,67,1282,2,1
4,4,1,2,0,4,32,985,2,3
3,3,1,3,1,3,40,265,3,1
5,5,1,5,1,3,23,692,3,2
1,1,1,2,0,3,22,1091,2,1
4,4,1,4,0,3,23,451,1,1
4,4,0,3,1,3,29,356,3,1
2,1,0,2,1,4,20,770,2,1
3,4,1,4,1,2,64,216,4,1
2,2,1,1,1,1,52,281,1,1
1,1,1,1,1,1,55,1009,1,2
4,5,1,4,1,5,58,3099,5,3
5,5,1,2,0,5,22,631,2,3
1,1,0,3,1,5,12,373,3,1
5,4,1,4,1,5,43,3576,5,3
3,3,1,1,0,4,31,888,2,2
1,1,1,2,0,3,35,2295,2,3
3,3,0,2,1,2,34,342,2,2
4,4,1,4,1,2,37,230,4,2
0,5,1,4,0,4,23,1444,4,3
3,3,0,4,1,1,58,127,4,2
5,5,1,5,1,3,54,1671,4,3
1,1,1,5,0,3,22,1091,5,1
1,1,0,2,1,1,29,1211,2,1
4,1,1,3,1,5,44,1558,5,3
4,5,1,4,1,4,57,859,5,3
3,3,0,3,1,5,41,416,3,1
5,5,1,4,1,5,50,3550,4,3
5,5,1,2,0,3,29,773,2,3
4,2,1,5,1,5,35,321,5,3
3,3,0,4,1,1,44,265,4,1
4,1,1,4,1,2,26,3198,4,3
2,2,0,1,1,3,32,913,1,1
3,2,0,4,1,1,55,468,4,1
5,2,1,5,1,4,34,2521,5,3
1,2,0,4,1,4,15,1121,4,1
3,3,1,3,1,3,43,630,3,1
2,2,1,2,0,4,33,600,2,3
4,4,1,4,0,4,23,787,3,1
4,2,1,5,1,4,53,1546,4,3
2,2,0,2,1,3,29,772,2,1
3,2,1,2,1,3,69,1620,4,2
5,5,1,1,0,5,26,337,1,3
3,1,1,3,1,3,41,2521,3,3
3,4,1,4,1,1,51,2522,4,3
4,4,1,5,0,3,40,2556,5,3
4,2,1,5,1,4,72,1674,5,3
2,2,1,1,0,3,58,294,1,3
3,3,0,2,1,3,13,1045,5,1
4,5,1,4,1,5,45,666,5,3
2,4,1,5,1,4,52,2047,5,3
4,4,0,5,1,3,43,761,4,1
4,4,1,3,1,4,23,391,3,3
3,3,1,3,0,1,29,1020,3,1
2,2,0,5,1,5,65,326,5,1
2,2,1,3,0,1,22,359,3,1
4,3,1,3,1,4,56,507,3,1
2,2,1,1,0,1,37,668,1,1
5,4,1,4,1,3,53,649,3,3
2,2,0,2,1,4,17,547,2,1
4,4,1,4,1,2,52,450,4,2
4,3,0,5,1,2,49,794,3,1
0,0,0,5,1,5,61,302,4,1
4,3,1,5,1,2,32,3802,5,3
5,5,1,4,1,3,55,3359,4,3
5,1,1,2,1,2,36,743,4,3
3,2,1,2,1,3,38,3385,4,3
5,1,1,4,1,3,58,2959,5,3
4,4,1,4,1,4,57,1107,4,1
3,2,1,5,1,4,41,1660,3,3
0,0,1,4,0,5,26,240,1,3
5,0,1,2,1,4,34,2190,5,3
4,4,1,4,1,5,45,347,5,3
2,2,0,5,1,3,10,1192,5,2
1,2,0,3,1,5,58,599,2,1
4,1,1,4,1,5,48,3000,5,3
3,3,1,5,0,4,41,304,5,1
1,2,0,3,1,1,24,719,1,1
3,3,1,3,1,2,19,306,4,2
1,1,1,1,1,2,32,1180,1,3
5,2,0,5,1,5,64,213,5,2
1,2,1,5,0,4,24,296,5,1
4,2,1,5,1,5,36,1765,5,3
2,2,0,1,1,5,41,302,1,1
3,3,0,4,1,3,54,925,4,1
5,4,1,1,0,3,28,692,1,2
3,3,0,4,1,1,38,2079,4,2
4,4,1,4,1,2,57,616,4,1
1,1,0,4,1,4,21,899,5,3
3,3,0,4,1,1,14,366,4,1
4,4,1,5,1,3,49,2868,5,3
4,2,1,4,1,3,32,347,4,3
3,3,0,5,1,2,8,271,5,1
5,0,1,2,1,5,52,3930,5,3
5,1,1,2,1,3,51,770,5,3
4,4,1,3,0,1,27,397,3,1
3,3,0,1,0,3,12,868,1,1
3,3,0,2,1,4,59,78,2,2
2,2,0,3,1,5,51,164,3,1
2,2,0,3,1,2,17,689,3,2
0,0,0,4,1,4,17,907,2,1
3,3,1,2,0,3,25,925,2,1
1,0,1,4,1,2,23,3287,1,3
2,3,1,3,1,1,53,444,2,3
0,0,1,1,0,3,20,1164,1,3
1,1,0,4,1,4,32,459,4,1
5,5,1,3,1,3,51,3959,4,3
2,3,1,5,1,3,42,1537,3,3
1,0,1,4,1,2,40,125,4,3
0,0,1,5,0,4,26,372,2,3
2,5,1,4,1,4,52,812,2,1
4,2,1,4,1,3,45,552,5,3
5,4,1,2,1,3,41,2375,4,3
4,3,1,3,1,4,41,3731,4,3
5,1,1,4,1,4,53,1530,5,3
4,4,1,5,1,3,46,3733,5,3
3,3,1,2,0,4,33,666,2,3
3,3,1,3,1,1,66,550,3,1
3,4,1,5,1,2,51,1242,3,1
4,4,1,2,0,2,21,500,2,1
0,0,0,4,1,5,21,979,4,2
1,1,0,4,1,2,60,259,4,1
3,2,0,3,1,3,59,1598,3,1
4,1,1,5,1,3,55,3809,5,3
0,4,0,5,1,5,36,259,5,1
4,1,1,4,1,4,27,919,4,3
3,3,0,2,1,4,19,701,2,1
4,2,0,4,1,2,15,366,4,1
5,3,1,5,1,4,48,2318,5,3
3,3,0,2,1,4,37,762,2,1
5,3,1,5,1,3,30,3800,5,3
5,3,1,5,1,3,53,334,4,3
2,3,0,3,1,3,13,1391,3,1
4,4,1,4,1,3,60,331,4,2
0,0,1,2,0,5,26,157,2,1
5,3,1,5,1,5,59,1521,4,3
5,2,1,2,1,5,47,329,1,1
1,1,1,4,1,2,58,1372,2,2
1,5,1,4,1,1,56,118,4,3
4,1,1,4,1,4,45,3866,5,3
5,5,0,5,1,3,58,1440,4,3
4,1,1,5,1,4,58,2742,4,3
2,2,1,5,0,4,23,337,5,1
2,3,1,2,1,5,27,1550,2,3
5,3,1,5,1,4,32,2300,5,3
4,4,1,3,0,1,40,843,3,1
5,4,1,4,1,3,58,3332,5,3
5,5,1,5,1,3,20,595,5,1
3,3,1,3,0,2,27,714,3,1
3,3,0,4,1,2,52,1489,3,1
5,5,0,5,1,3,20,442,3,1
4,1,1,4,1,5,52,1671,4,3
4,4,0,3,1,4,17,1371,2,1
3,3,1,3,1,2,35,302,3,1
3,3,0,4,1,3,26,1747,4,2
1,1,1,1,1,1,72,270,1,2
1,3,1,5,1,3,60,3108,4,3
4,4,1,5,1,4,53,101,5,2
1,1,1,1,1,2,23,1747,1,3
1,1,0,1,1,4,17,409,1,1
4,5,1,5,1,5,59,1154,5,3
5,5,1,4,1,4,27,2717,4,3
5,2,1,4,1,3,76,205,2,3
3,3,0,1,1,1,57,143,3,1
4,4,0,2,1,1,24,552,2,2
1,5,1,5,1,5,34,589,5,3
1,1,1,1,0,3,18,1017,1,1
2,4,1,4,1,5,51,1499,3,3
4,3,1,2,0,4,38,1747,2,3
4,4,0,2,1,4,49,239,4,1
3,3,0,4,1,5,30,588,4,1
2,2,1,5,0,3,27,1182,5,3
5,3,0,5,1,3,68,1069,4,1
5,1,1,4,1,3,49,1705,5,3
2,2,1,3,0,3,41,1546,3,3
0,1,1,5,0,3,54,909,5,1
2,2,1,1,1,1,75,191,2,3
3,3,1,3,1,3,30,1372,3,3
3,2,1,2,1,3,42,3853,3,3
3,3,1,5,0,3,25,1325,5,3
4,1,1,3,1,3,49,2035,4,3
4,1,1,4,1,3,53,2618,5,3
5,2,0,3,1,4,23,351,3,1
2,3,1,2,0,4,52,577,2,1
4,4,0,5,1,1,39,508,5,1
3,3,0,2,1,3,26,1068,2,1
2,3,0,1,1,2,8,226,2,1
5,5,1,5,1,5,32,305,5,2
5,4,1,3,1,5,65,3332,5,3
4,4,0,5,1,1,15,882,5,1
4,5,1,4,1,5,45,3879,4,3
4,3,1,4,1,4,29,1697,4,3
4,4,0,3,1,1,29,1142,1,1
4,4,0,4,1,3,35,571,4,1
4,4,1,4,1,4,27,2133,4,1
4,3,1,3,1,2,38,1426,3,1
3,2,0,5,1,4,65,345,3,1
1,1,0,3,1,3,69,2586,3,1
1,1,1,5,0,5,37,480,5,3
4,2,1,2,1,3,54,89,3,3
1,1,1,1,1,4,58,1199,1,1
1,5,1,5,1,2,58,697,3,1
5,2,1,5,1,3,64,3407,4,3
2,3,0,2,1,3,63,649,4,1
3,3,0,3,1,3,57,216,3,1
3,3,1,2,0,2,25,261,5,1
4,3,1,3,1,3,58,3557,3,3
3,3,0,2,1,5,23,362,4,2
3,3,0,1,1,3,21,479,1,1
4,3,1,5,1,3,48,2187,4,3
4,4,1,4,0,2,39,406,4,3
2,4,1,2,1,5,21,2031,2,3
1,3,1,5,1,3,59,257,5,3
5,5,1,5,1,3,60,550,4,3
2,2,0,3,1,3,14,862,3,2
5,3,1,3,1,4,39,337,4,3
3,1,1,1,1,3,51,2385,2,3
5,5,1,5,1,2,41,762,5,1
2,5,1,4,1,5,56,843,3,1
3,3,0,5,1,3,11,414,5,2
2,2,1,2,1,2,22,605,2,1
3,3,1,5,0,2,25,651,5,1
5,3,1,5,1,3,15,3488,5,3
5,2,0,4,1,5,52,2077,5,2
3,3,0,5,1,4,28,283,5,2
2,2,0,2,1,5,39,711,2,1
4,4,1,5,0,5,24,473,5,3
4,1,1,4,1,5,33,2328,4,3
2,2,0,1,1,5,17,936,5,1
4,4,1,4,1,4,46,1158,3,3
4,4,1,5,1,5,45,1452,4,3
1,2,1,5,1,2,37,3651,2,3
4,2,1,5,1,3,39,437,5,3
2,3,1,3,1,1,32,281,3,3
4,4,1,3,0,3,30,889,3,1
2,2,1,2,0,5,33,602,5,3
3,3,1,1,0,4,31,925,1,1
2,2,0,5,1,3,42,1010,5,1
5,5,1,4,1,5,59,1015,4,3
2,2,1,3,0,2,26,1303,3,1
1,1,1,1,0,3,25,406,1,3
1,1,1,4,0,3,35,1723,4,3
1,1,0,4,1,4,13,853,4,1
2,2,1,2,1,3,35,139,2,1
1,1,0,3,1,3,15,1013,1,1
4,4,1,4,0,4,38,946,4,3
2,4,1,4,1,4,68,277,1,1
5,2,1,4,1,5,50,1784,5,3
3,3,1,4,0,3,22,223,3,1
3,3,1,3,1,2,43,3052,3,3
5,4,1,5,1,2,43,3124,1,3
3,3,0,1,1,4,9,441,1,1
5,4,1,5,0,3,24,214,5,1
2,2,1,2,0,4,24,395,2,1
5,3,0,4,1,5,30,2425,5,1
2,3,1,2,1,4,63,173,2,3
4,1,1,4,1,4,44,1276,4,3
1,1,1,5,0,3,40,119,5,3
3,3,0,4,1,1,12,925,4,1
5,4,1,4,1,4,42,3669,4,3
4,3,1,5,1,4,58,1787,3,3
5,3,1,3,1,5,43,2704,5,3
2,2,1,2,1,4,26,1735,1,2
2,2,0,4,1,3,41,1205,4,1
3,1,1,3,1,1,37,2684,2,3
2,2,0,4,1,1,22,507,4,1
4,3,1,5,1,5,33,1605,5,3
5,4,1,5,1,3,49,1503,5,3
3,3,1,3,1,1,42,1733,3,1
4,5,1,5,1,5,45,472,1,1
4,3,1,2,1,3,56,550,4,3
4,4,0,5,1,3,36,508,5,1
4,5,1,4,1,5,30,3560,4,3
4,2,1,2,1,2,42,1249,4,1
4,2,1,3,1,5,45,3979,4,3
3,3,1,4,1,2,63,3859,4,3
5,1,1,2,1,3,53,867,5,3
1,1,1,1,1,4,47,1726,1,1
3,2,1,2,1,3,33,2072,4,3
4,5,1,2,1,4,46,3299,5,3
2,2,1,3,0,1,44,369,3,1
5,1,0,1,1,3,47,463,4,1
4,1,1,1,1,4,50,2611,4,3
4,4,1,5,1,3,47,1605,5,3
3,3,1,3,1,2,31,731,3,1
4,5,1,3,1,4,59,3462,5,3
4,4,1,3,0,2,27,496,3,1
1,1,0,3,1,5,67,315,3,2
4,0,0,5,1,4,50,304,5,1
5,5,1,5,0,5,48,983,5,3
2,3,1,4,0,4,26,612,4,1
4,4,1,4,0,3,18,650,4,1
4,4,0,4,1,4,50,606,4,1
4,3,1,4,1,5,40,2928,4,3
5,2,0,1,1,5,44,409,5,1
4,4,1,4,1,3,22,989,3,2
4,3,1,4,1,3,29,1237,4,3
4,4,1,4,1,1,26,3103,4,3
1,1,0,2,1,4,49,152,2,1
2,2,1,5,0,4,48,227,5,3
1,1,1,1,1,4,25,2302,1,3
3,3,0,2,1,2,34,1400,2,1
4,3,1,4,1,4,30,2139,4,3
4,2,1,4,1,3,47,2112,4,3
3,3,0,5,1,5,42,606,5,1
3,2,1,2,0,3,38,370,2,3
4,3,1,5,1,5,21,3753,5,3
5,4,1,4,1,4,58,667,5,3
4,4,0,1,1,4,7,116,1,1
2,2,0,2,1,4,16,708,2,1
3,3,1,3,1,1,20,1865,3,3
5,2,1,4,1,4,42,2023,4,3
4,1,1,4,1,5,59,2296,4,3
4,4,1,1,0,5,45,307,1,3
4,1,0,3,1,4,12,2306,4,1
2,2,1,2,1,3,53,489,2,2
2,2,1,2,1,2,40,3018,2,3
3,3,0,3,1,4,24,255,3,1
0,3,0,4,1,2,41,157,4,1
2,2,0,3,1,4,23,102,3,1
3,3,0,5,1,4,13,1416,5,1
3,3,0,3,1,1,61,421,3,2
2,2,0,3,1,5,7,2586,3,2
5,5,1,5,1,5,54,271,5,2
4,4,1,4,0,4,37,590,4,1
3,4,0,2,1,2,28,533,2,1
4,5,1,5,1,3,43,978,4,3
3,3,1,1,0,1,8,1158,1,3
5,3,0,1,1,3,62,1400,4,1
4,4,0,5,1,4,19,921,5,1
4,4,1,4,1,4,11,1452,4,1
4,1,1,4,1,3,57,3550,4,3
4,3,0,5,1,4,9,342,2,2
4,4,1,4,1,5,43,748,4,1
4,1,1,3,1,3,45,950,5,3
2,2,0,3,1,3,66,436,3,1
5,5,1,5,1,5,42,1634,2,3
5,5,1,2,1,5,50,3503,5,3
1,2,0,5,1,4,33,1224,5,1
3,3,0,5,1,5,25,300,5,1
1,3,1,4,1,4,38,1672,3,3
4,4,1,4,1,5,52,2817,5,3
3,3,0,5,1,3,23,337,5,1
4,3,1,4,0,3,26,674,4,2
2,2,1,4,0,3,36,321,1,3
5,3,1,4,1,2,35,3236,3,3
4,4,1,2,0,4,48,1142,2,3
1,1,1,3,0,4,23,529,3,1
5,4,1,5,1,4,23,1662,5,3
4,4,1,5,1,5,48,1535,5,3
3,3,0,2,1,5,20,1522,2,1
2,4,1,2,0,4,26,459,4,1
4,2,1,4,1,4,26,2399,4,3
4,4,1,4,1,5,67,761,4,3
3,1,1,1,1,1,49,387,3,3
3,3,1,2,0,4,72,1166,4,3
4,2,1,4,1,5,48,1746,4,3
5,1,1,2,1,5,38,2677,5,3
5,5,1,1,0,3,38,507,1,3
3,2,0,2,1,5,35,806,2,1
1,1,0,1,1,1,32,201,1,1
0,0,1,5,0,3,28,1363,5,3
3,2,1,2,1,3,34,2699,3,3
2,2,1,4,0,2,59,417,4,1
2,2,0,1,1,5,21,237,1,1
4,0,1,3,1,5,37,304,5,3
4,4,1,1,0,4,35,663,1,1
1,1,1,1,1,1,31,1773,1,3
2,3,1,4,0,2,37,1211,4,1
2,2,0,1,1,3,13,660,1,3
4,5,1,4,1,4,41,3625,5,3
5,0,1,5,1,3,49,3690,5,3
5,2,0,2,1,3,11,409,2,1
1,1,1,2,0,5,30,674,5,3
1,1,1,3,0,5,25,255,3,3
5,5,1,4,0,5,23,547,3,3
3,3,0,3,1,2,41,910,3,1
5,5,1,5,1,1,27,588,5,1
5,0,1,5,1,4,30,1635,5,3
1,1,1,1,1,1,22,674,3,1
5,2,1,3,1,3,53,1855,4,3
5,1,1,5,1,3,37,2943,4,3
4,3,0,2,1,3,49,721,2,1
2,1,1,1,1,2,18,2475,1,3
5,5,1,4,1,4,49,308,4,3
4,5,1,4,1,4,30,3015,4,3
1,1,1,1,1,2,59,2727,1,3
3,3,1,3,0,3,39,372,3,3
3,4,0,5,1,4,52,120,3,1
4,1,1,4,1,3,53,581,4,3
4,4,1,4,1,3,40,1612,4,3
3,4,1,4,1,2,37,250,4,1
3,3,0,1,1,3,23,184,1,1
2,3,1,3,1,3,53,3610,3,3
3,3,0,3,1,5,61,1069,3,1
3,1,1,1,1,3,54,997,3,1
2,1,0,4,1,1,68,522,4,1
4,4,1,4,1,1,44,402,4,1
2,2,1,1,0,4,37,1107,1,3
1,1,1,1,1,4,32,1750,1,3
3,4,0,5,1,1,52,2105,4,1
4,4,0,4,1,3,65,184,4,1
4,5,1,4,1,4,24,3410,4,3
2,2,0,1,1,5,16,1014,1,1
2,0,1,3,1,5,43,192,1,3
4,5,1,4,1,4,33,1096,4,3
5,3,1,5,1,4,36,257,4,3
5,1,1,5,1,4,31,2253,5,3
4,4,1,4,1,3,75,247,2,1
1,2,1,3,0,4,16,516,3,1
2,2,1,1,0,3,24,190,1,1
0,1,0,4,1,3,46,2296,4,1
3,2,1,2,1,1,44,255,3,1
2,2,0,1,1,1,44,391,1,1
5,5,0,2,1,3,46,493,1,1
5,5,1,5,1,2,51,326,5,2
4,3,0,4,1,1,49,205,3,1
4,3,0,1,1,4,66,569,4,1
4,5,1,4,1,4,44,1982,4,3
2,2,1,2,0,5,24,580,2,1
3,3,1,3,1,1,50,991,3,3
4,4,0,2,1,4,28,787,2,1
4,5,1,5,1,3,39,1819,4,3
0,0,0,4,1,3,33,290,4,2
5,2,1,5,1,3,31,1488,5,3
4,4,1,4,1,2,41,201,4,1
4,4,0,4,1,3,45,545,4,1
4,4,0,3,1,3,23,1096,3,1
4,4,1,2,0,4,22,644,4,1
5,3,1,4,1,3,41,1426,4,3
3,1,1,5,1,3,41,2227,4,3
